strength,drive_period_h,period_ratio,observed_period_h,rotation_number,phase_drift_per_cycle,oscillating,entrained
0.09,20.787754281553017,0.868,20.791463300585747,0.9852993594722328,1.5586699825138442e-06,True,True
0.09,21.075142589592918,0.8799999999999999,21.089368565529185,0.8382354856902657,2.4173833771738633e-06,True,False
0.09,21.362530897632823,0.892,21.366076966673063,1.000004389026331,6.317643477387252e-07,True,True
0.09,21.649919205672724,0.9039999999999999,21.650416666660476,1.0000162402476995,7.244603619270151e-06,True,True
0.09,21.93730751371263,0.9159999999999999,21.9378134381775,0.9999988193566525,2.2372232025309614e-07,True,True
0.09,22.224695821752533,0.9279999999999999,22.223149589747663,0.9682496634212248,2.5349811804814878e-08,True,False
0.09,22.512084129792434,0.94,22.510460761748618,1.0000075616945054,1.6124800602441724e-07,True,True
0.09,22.79947243783234,0.952,22.800008245706522,0.9999937525096826,1.7145709693040616e-06,True,True
0.09,23.086860745872244,0.964,23.25007215019332,0.9834759781249648,6.043373324813313e-06,True,True
0.09,23.374249053912145,0.9759999999999999,23.617089709043285,0.9833349390945066,9.208765033882878e-06,True,True
0.09,23.66163736195205,0.988,23.65921562567337,1.0000027458604515,2.4862298544608737e-06,True,True
0.09,23.949025669991954,1.0,24.138474510312335,0.9662649115964758,9.619335053654133e-06,True,False
0.09,24.236413978031855,1.012,24.288330421354658,0.999946717631988,1.2474514162449745e-06,True,True
0.09,24.52380228607176,1.024,24.523025089036764,0.9824481105559124,8.090973013910893e-07,True,True
0.09,24.811190594111665,1.036,24.809708737731853,0.9999918480689433,6.423605088839267e-07,True,True
0.09,25.098578902151566,1.0479999999999998,25.097435897364903,1.0000087436844352,1.8672945832486624e-06,True,True
0.09,25.38596721019147,1.06,25.386730769276255,0.9999965086337542,3.0384356079159977e-07,True,True
0.09,25.673355518231375,1.072,25.675443365871615,0.9999983011223913,3.610710625438454e-06,True,True
0.09,25.960743826271276,1.0839999999999999,25.960000000000036,1.0000148136593083,3.7621785581939325e-06,True,True
0.09,26.24813213431118,1.0959999999999999,26.24780952364199,1.000002440181798,2.4431979075348524e-07,True,True
0.09,26.535520442351086,1.108,26.534916240572784,1.0000096810945198,1.7994993458594104e-06,True,True
0.09,26.822908750390987,1.1199999999999999,24.928202019929586,1.0973775581936045,0.09832150760973964,True,False
0.09,27.11029705843089,1.132,24.80928912936247,1.0831745874799812,0.12271650827354562,True,False
0.09,27.397685366470792,1.144,24.304065515156708,1.1544744449350315,0.16266042963236782,True,False
0.09,27.685073674510697,1.156,24.382023566067346,1.1656930314823133,0.16801124913419188,True,False
0.09,27.9724619825506,1.168,24.64997404575297,1.1711877148641925,0.16053712440101167,True,False
0.09,28.259850290590503,1.18,22.82359481737012,1.2100111388974486,0.25009641210844824,True,False
0.1,19.638201049393402,0.82,19.6366292135408,0.9861267234723963,2.4407080452652244e-08,True,True
0.1,19.925589357433307,0.8320000000000001,19.925111111104343,1.0000088789619184,8.407431364957793e-07,True,True
0.1,20.212977665473208,0.844,20.212974890172518,0.9714336092605191,6.505230924499787e-07,True,False
0.1,20.500365973513112,0.856,20.5,0.9855156008520555,2.1862772483245028e-06,True,True
0.1,20.787754281553017,0.868,20.789424865395176,0.9999940019478878,2.1415153667343459e-07,True,True
0.1,21.075142589592918,0.8799999999999999,21.081655227653755,0.9999846447917513,8.631281107119026e-07,True,True
0.1,21.362530897632823,0.892,21.365586785972027,0.9696907298350056,1.6677018172705009e-06,True,False
0.1,21.649919205672724,0.9039999999999999,21.65073684193203,0.9999937701473142,6.316449946452076e-06,True,True
0.1,21.93730751371263,0.9159999999999999,22.334915328062834,0.9843721700495682,7.715323066570224e-06,True,True
0.1,22.224695821752533,0.9279999999999999,22.761277526169806,0.9837303863882202,2.480447518130023e-05,True,True
0.1,22.512084129792434,0.94,23.136900695841177,0.9838787791445758,7.584769362193324e-07,True,True
0.1,22.79947243783234,0.952,22.801991733163504,0.9999990453322695,2.5053380345252367e-06,True,True
0.1,23.086860745872244,0.964,23.772494616061522,0.9513014386545899,3.753105536527414e-05,True,False
0.1,23.374249053912145,0.9759999999999999,23.371772499792314,1.000005116942345,1.8407494501234323e-07,True,True
0.1,23.66163736195205,0.988,23.66147368431075,0.9999980277893465,1.168133759070474e-06,True,True
0.1,23.949025669991954,1.0,24.579172618686698,0.9995466226749026,2.5443839171327134e-05,True,True
0.1,24.236413978031855,1.012,23.654683982431834,1.0004340769335807,2.0139171842017922e-05,True,True
0.1,24.52380228607176,1.024,24.00599152892846,1.0003809207839784,1.8863956159989603e-05,True,True
0.1,24.811190594111665,1.036,25.25138423472663,0.9295316393291044,2.886284348797657e-05,True,False
0.1,25.098578902151566,1.0479999999999998,25.097339041344867,1.0000093359269615,1.0944630881553114e-07,True,True
0.1,25.38596721019147,1.06,25.50929411783818,0.999892069506684,6.508312185399138e-06,True,True
0.1,25.673355518231375,1.072,25.678457875251752,0.9999953753632632,3.825640804910708e-06,True,True
0.1,25.960743826271276,1.0839999999999999,25.96038095235872,1.0000157298791517,3.738141164899156e-06,True,True
0.1,26.24813213431118,1.0959999999999999,26.24885354906337,1.0000003267926116,3.998167085128883e-07,True,True
0.1,26.535520442351086,1.108,26.535163110494977,0.9814885831508255,1.3811189453166936e-06,True,True
0.1,26.822908750390987,1.1199999999999999,26.82358490526667,1.000002909065624,7.005219113287677e-07,True,True
0.1,27.11029705843089,1.132,24.905963265001446,1.096980966447666,0.11205428975108943,True,False
0.1,27.397685366470792,1.144,24.846687963008662,1.1221791910111212,0.11467313765373247,True,False
0.1,27.685073674510697,1.156,24.934377778172802,1.1260234407745868,0.1313643940031823,True,False
0.1,27.9724619825506,1.168,22.45681063115626,1.2123649850799205,0.25023264153253416,True,False
0.1,28.259850290590503,1.18,24.63492424242213,1.157175675790732,0.17789973267913067,True,False
0.11,19.638201049393402,0.82,19.63617977499962,0.9861273317122202,6.79249626779504e-08,True,True
0.11,19.925589357433307,0.8320000000000001,19.920178266167795,0.9859157886895372,3.691037089308256e-07,True,True
0.11,20.212977665473208,0.844,20.217230296507296,0.9857224898850687,3.2024154276654517e-07,True,True
0.11,20.500365973513112,0.856,20.5,1.0000095928107455,2.2312587603644826e-06,True,True
0.11,20.787754281553017,0.868,20.87020582765308,0.9705719192802859,3.452261494544407e-06,True,False
0.11,21.075142589592918,0.8799999999999999,21.487777777314022,0.9852821445877546,1.339849281300845e-05,True,True
0.11,21.362530897632823,0.892,21.975572116375133,0.9697027454557536,3.661605920409848e-05,True,False
0.11,21.649919205672724,0.9039999999999999,21.647737374007875,0.985148006497927,3.28850108959506e-05,True,True
0.11,21.93730751371263,0.9159999999999999,22.74601307198418,0.9843693144313699,6.348766621612488e-06,True,True
0.11,22.224695821752533,0.9279999999999999,23.078754227161426,0.9993725138443197,2.975192222130666e-05,True,True
0.11,22.512084129792434,0.94,23.40066666662642,0.9838756848321241,8.000493489592955e-06,True,False
0.11,22.79947243783234,0.952,22.803175341281758,1.0000004571850625,2.231498518494395e-06,True,True
0.11,23.086860745872244,0.964,22.222088411450386,1.000634250845835,2.9941523453941112e-05,True,True
0.11,23.374249053912145,0.9759999999999999,24.095590966641794,0.9992353439266584,4.4435700415811576e-05,True,True
0.11,23.66163736195205,0.988,23.6945540890747,0.9999880283188879,1.0707620387527073e-06,True,True
0.11,23.949025669991954,1.0,24.53573934853057,0.9992882148616027,4.585037487329194e-05,True,True
0.11,24.236413978031855,1.012,23.696231292783523,1.00043636193358,1.5325020574984556e-05,True,True
0.11,24.52380228607176,1.024,23.959897084236218,1.0005920323282893,2.7561871290389656e-05,True,True
0.11,24.811190594111665,1.036,24.206698113232505,1.000460068355008,2.2099577919681043e-05,True,True
0.11,25.098578902151566,1.0479999999999998,25.099809058755454,1.000009596414507,2.2578374823393413e-06,True,True
0.11,25.38596721019147,1.06,24.88287502288813,1.000364017428296,1.677013912154969e-05,True,True
0.11,25.673355518231375,1.072,25.27042681828152,1.0002898752456695,1.0368968878257081e-05,True,True
0.11,25.960743826271276,1.0839999999999999,25.71308418005674,1.000205745635884,1.61226824050521e-05,True,True
0.11,26.24813213431118,1.0959999999999999,26.246778077334056,0.9814860098580295,1.7100690809467454e-07,True,True
0.11,26.535520442351086,1.108,26.53852920040481,0.9259265794388082,8.046448510508445e-07,True,False
0.11,26.822908750390987,1.1199999999999999,26.822803738265975,1.0000014094267191,5.264280681376363e-07,True,True
0.11,27.11029705843089,1.132,27.11098047591736,1.0000028694610497,2.228500232571395e-07,True,True
0.11,27.397685366470792,1.144,24.69841152995832,1.1445528093486306,0.1579247780136014,True,False
0.11,27.685073674510697,1.156,22.13230718791465,1.190270649586088,0.2501581575205849,True,False
0.11,27.9724619825506,1.168,24.306432655360368,1.1925170326876309,0.18435270406183632,True,False
0.11,28.259850290590503,1.18,24.55423677619501,1.1842857779911982,0.18842490572571824,True,False
0.12,19.638201049393402,0.82,19.63334848478462,1.0000098866756295,8.294073559859005e-08,True,True
0.12,19.925589357433307,0.8320000000000001,19.927903381585566,0.9999923321426722,9.178580819957341e-08,True,True
0.12,20.212977665473208,0.844,20.211182795762852,1.0000091665498128,4.962915449415284e-07,True,True
0.12,20.500365973513112,0.856,20.501674806028632,0.9859021396665275,1.982925065146875e-05,True,True
0.12,20.787754281553017,0.868,21.473937670588384,0.9852924802769831,9.762165826574395e-06,True,True
0.12,21.075142589592918,0.8799999999999999,21.07762897618113,1.0000052747156003,8.04609212621979e-07,True,True
0.12,21.362530897632823,0.892,21.36680498018859,1.0000167038893033,6.989264368603255e-07,True,False
0.12,21.649919205672724,0.9039999999999999,21.65454287447028,0.9853109862376181,6.169995158355038e-05,True,False
0.12,21.93730751371263,0.9159999999999999,22.891723652575365,0.9687549376774692,3.484305136822361e-05,True,False
0.12,22.224695821752533,0.9279999999999999,23.043276420235543,0.9990384604352465,5.653317095592684e-05,True,False
0.12,22.512084129792434,0.94,22.612584920022528,0.9998248025082026,9.278756677310165e-06,True,False
0.12,22.79947243783234,0.952,22.848416432589147,0.9998457070615202,1.8362910812876622e-05,True,False
0.12,23.086860745872244,0.964,23.121634343266578,0.9991024156198741,2.98487792656372e-05,True,False
0.12,23.374249053912145,0.9759999999999999,23.350285997986475,1.0000355208159164,4.453263872575048e-05,True,False
0.12,23.66163736195205,0.988,23.66545148517889,0.9826033925198825,7.219369437532393e-05,True,False
0.12,23.949025669991954,1.0,23.94412347078287,1.000199222768844,8.172088244875942e-05,True,True
0.12,24.236413978031855,1.012,25.24052149899353,0.9813922842670416,8.32832527663041e-05,True,False
0.12,24.52380228607176,1.024,24.477774181216773,1.000883073121251,6.729277438248708e-05,True,True
0.12,24.811190594111665,1.036,24.807267550527968,0.9830865166833207,5.497307477645963e-05,True,True
0.12,25.098578902151566,1.0479999999999998,25.08604834020116,1.0000095252581933,1.8443707606061957e-06,True,True
0.12,25.38596721019147,1.06,25.38418039210137,0.9824304573398785,2.3659134359262185e-05,True,True
0.12,25.673355518231375,1.072,25.266938997954185,1.0003261382382314,8.374531195665176e-06,True,True
0.12,25.960743826271276,1.0839999999999999,26.46080813616527,0.999643490581739,1.786518981139964e-05,True,True
0.12,26.24813213431118,1.0959999999999999,26.246407740414043,1.000003762973849,6.963538898523652e-07,True,True
0.12,26.535520442351086,1.108,26.534933612793566,1.0000096944792412,3.670297630287477e-06,True,True
0.12,26.822908750390987,1.1199999999999999,26.823526715040316,1.0000006726328918,5.247743291886861e-07,True,True
0.12,27.11029705843089,1.132,27.109560401439694,1.0000021254835876,1.3927001180599628e-07,True,True
0.12,27.397685366470792,1.144,27.397518172413584,0.9607910797017762,6.812371622481377e-07,True,False
0.12,27.685073674510697,1.156,25.317979798018314,1.0783483579025275,0.11952714093546384,True,False
0.12,27.9724619825506,1.168,24.53242105305253,1.161949121970109,0.1820208949948533,True,False
0.12,28.259850290590503,1.18,24.893600000143124,1.141643170053675,0.16756905922037396,True,False
0.13,19.638201049393402,0.82,19.947168915271504,0.9861222370968319,1.0247062498741385e-05,True,True
0.13,19.925589357433307,0.8320000000000001,19.927861780151943,0.9863217810862432,8.936474726289794e-06,True,True
0.13,20.212977665473208,0.844,20.21469484154136,1.0000036610305751,1.0809215628061098e-06,True,True
0.13,20.500365973513112,0.856,21.35591836720687,0.999399534540065,2.4590423639913622e-05,True,False
0.13,20.787754281553017,0.868,21.723225108385122,0.9852870673318116,4.347471385801946e-06,True,False
0.13,21.075142589592918,0.8799999999999999,21.186249554902588,1.000029588264963,6.9421180185979755e-06,True,False
0.13,21.362530897632823,0.892,21.5496934387088,1.0003604461333333,1.4326741681892241e-05,True,False
0.13,21.649919205672724,0.9039999999999999,21.816926829293152,0.9850623279318923,6.709166821908686e-05,True,False
0.13,21.93730751371263,0.9159999999999999,21.95481744829567,1.0006359076877216,2.024698738952467e-05,True,False
0.13,22.224695821752533,0.9279999999999999,22.261495808958898,0.9683028523054995,5.51195747485073e-05,True,False
0.13,22.512084129792434,0.94,23.6584780218966,1.0012158675326381,6.408053775714541e-05,True,False
0.13,22.79947243783234,0.952,24.403569811284797,1.0011974375709987,6.453391344396543e-05,True,False
0.13,23.086860745872244,0.964,24.693856603949826,0.9988673407478191,5.303338746425826e-05,True,False
0.13,23.374249053912145,0.9759999999999999,25.03648148179036,0.983341084165123,6.75670307982892e-05,True,False
0.13,23.66163736195205,0.988,25.04194107443095,1.0000379973009352,7.91416818555751e-05,True,False
0.13,23.949025669991954,1.0,24.30987538933732,1.0004633008568025,8.715687441313522e-05,True,False
0.13,24.236413978031855,1.012,24.506369483834078,0.985022932363369,0.00018648475822599214,True,False
0.13,24.52380228607176,1.024,24.570570727512177,0.9846021168298615,0.00010406721443156943,True,False
0.13,24.811190594111665,1.036,24.952107395976782,1.0005019568553035,8.324770489785863e-05,True,False
0.13,25.098578902151566,1.0479999999999998,25.061843999028497,0.9821983354195275,6.95445469864132e-05,True,False
0.13,25.38596721019147,1.06,25.384571428671734,0.9991068493421943,0.00022153659743214015,True,False
0.13,25.673355518231375,1.072,25.665769230723527,1.0000701642746492,4.2681477582705066e-05,True,True
0.13,25.960743826271276,1.0839999999999999,25.94048076927629,0.9819858369766767,9.625693329261808e-06,True,True
0.13,26.24813213431118,1.0959999999999999,26.530654850118026,1.0000048411321023,4.780031025839713e-05,True,False
0.13,26.535520442351086,1.108,26.534892643839157,1.0000388565510163,1.4976173698534387e-06,True,True
0.13,26.822908750390987,1.1199999999999999,27.20466666638822,0.9997122223548133,1.5553550759949652e-05,True,True
0.13,27.11029705843089,1.132,27.11053257942217,1.000005693146747,4.54163956092631e-06,True,True
0.13,27.397685366470792,1.144,27.39658733189094,1.0000132602747598,1.8018895205572782e-06,True,True
0.13,27.685073674510697,1.156,27.678502683043007,1.0000131538702868,3.0673839066752855e-06,True,True
0.13,27.9724619825506,1.168,23.862742136493125,1.1480480717809087,0.19676463787531304,True,False
0.13,28.259850290590503,1.18,24.987226230353144,1.1584138050974668,0.14624251058515403,True,False
0.14,19.638201049393402,0.82,19.650108552575148,1.0000088977173913,1.2814901158978115e-06,True,True
0.14,19.925589357433307,0.8320000000000001,20.760233739613795,0.9994042570775209,2.532001881992449e-05,True,False
0.14,20.212977665473208,0.844,21.14695847347366,0.9857665771088049,6.006408127805109e-06,True,False
0.14,20.500365973513112,0.856,21.447377573251288,0.9993267988531334,2.8511771443611606e-05,True,False
0.14,20.787754281553017,0.868,21.57019480526469,0.9853165348506122,5.238675929693173e-06,True,False
0.14,21.075142589592918,0.8799999999999999,21.11483997456753,0.9999492571458132,2.517188151018986e-05,True,False
0.14,21.362530897632823,0.892,21.357704037874782,1.0000101216032193,6.708797200121666e-05,True,False
0.14,21.649919205672724,0.9039999999999999,21.623901281506733,1.0015082869518273,5.5953685481814836e-05,True,False
0.14,21.93730751371263,0.9159999999999999,21.90963074064348,0.9999971493487445,2.7750828073272062e-05,True,False
0.14,22.224695821752533,0.9279999999999999,23.721956103146113,1.0000214861740617,3.6704442036769784e-05,True,False
0.14,22.512084129792434,0.94,23.99556160375505,0.9841168698134523,0.0001557102044157828,True,False
0.14,22.79947243783234,0.952,24.3044131858087,0.9692926828547453,5.003033516149657e-05,True,False
0.14,23.086860745872244,0.964,24.650829629675172,0.9988974696575368,5.5323199735741976e-05,True,False
0.14,23.374249053912145,0.9759999999999999,24.99907235100818,1.0000093347062995,5.356365113484689e-05,True,False
0.14,23.66163736195205,0.988,23.66944271862485,0.9844855222080744,0.0002362766071879863,True,False
0.14,23.949025669991954,1.0,24.752016953229713,0.9824628098064904,4.347454313133807e-05,True,False
0.14,24.236413978031855,1.012,25.022037172037926,0.9833888151191341,1.496142073155607e-05,True,False
0.14,24.52380228607176,1.024,25.223212888240596,0.9299830797390694,0.00034164842773590855,True,False
0.14,24.811190594111665,1.036,25.563380471468008,1.002433114645676,0.00036174084876868944,True,False
0.14,25.098578902151566,1.0479999999999998,25.459225108064402,0.964802902488291,0.00024629097200532386,True,False
0.14,25.38596721019147,1.06,25.86009090960033,0.9997195656490971,0.00020600770903350999,True,False
0.14,25.673355518231375,1.072,26.004888889118774,0.9997466830308968,0.00028404214846892083,True,False
0.14,25.960743826271276,1.0839999999999999,26.12834776740965,0.981821638219032,0.00035752240153431164,True,False
0.14,26.24813213431118,1.0959999999999999,26.253417439460463,0.9816229002444463,0.0003453697668946051,True,False
0.14,26.535520442351086,1.108,26.514474393427008,0.9814735380109099,4.01124595924108e-05,True,True
0.14,26.822908750390987,1.1199999999999999,26.948243757895852,0.9439239149960952,1.0709442974907849e-05,True,False
0.14,27.11029705843089,1.132,27.10713681959578,0.9999967368938851,7.575893111217115e-06,True,True
0.14,27.397685366470792,1.144,27.394742437824334,0.9999961155027686,1.3633517575304632e-06,True,True
0.14,27.685073674510697,1.156,27.68369846262044,1.0000033401469428,3.946606424723843e-06,True,True
0.14,27.9724619825506,1.168,27.972075757756556,1.0000146477153014,1.4652617093640523e-06,True,True
0.14,28.259850290590503,1.18,24.435507692098327,1.1770740728952216,0.1893540093275549,True,False
0.15,19.638201049393402,0.82,19.746036590262975,1.0000113870607483,4.037220776913915e-06,True,False
0.15,19.925589357433307,0.8320000000000001,20.68174117028684,0.9989980947615071,5.70975470832649e-05,True,False
0.15,20.212977665473208,0.844,20.19899084657436,0.9999728935912464,2.9424094746369867e-05,True,False
0.15,20.500365973513112,0.856,20.504086021185685,1.0003329124693947,3.079662504634912e-06,True,False
0.15,20.787754281553017,0.868,20.782225810587533,0.9853117415797219,7.264458378193332e-05,True,False
0.15,21.075142589592918,0.8799999999999999,21.0759317278862,1.0012384678931623,3.6106621387426367e-05,True,False
0.15,21.362530897632823,0.892,21.53011427741467,0.9707376996231109,0.00016044787924407607,True,False
0.15,21.649919205672724,0.9039999999999999,22.474087026417692,0.9662967514987941,3.254036534693329e-05,True,False
0.15,21.93730751371263,0.9159999999999999,22.860292617976484,0.9993549219630039,3.924699358470918e-05,True,False
0.15,22.224695821752533,0.9279999999999999,23.352786949575147,1.000001465355963,6.951194804154065e-05,True,False
0.15,22.512084129792434,0.94,23.807701413035375,0.9999902183070782,4.535434333977242e-05,True,False
0.15,22.79947243783234,0.952,24.195513106883027,1.0019517225235044,0.00010498952621160522,True,False
0.15,23.086860745872244,0.964,24.710444063097384,0.9988554006072431,3.84661054622541e-05,True,False
0.15,23.374249053912145,0.9759999999999999,24.77325125880543,1.000917281395476,0.00021573015538316559,True,False
0.15,23.66163736195205,0.988,23.677920036017895,0.9832148216748466,0.0003260310083281161,True,False
0.15,23.949025669991954,1.0,24.829054097086555,1.000295002396772,1.700547203800011e-05,True,False
0.15,24.236413978031855,1.012,25.977830807567443,0.9672962487384009,3.409926732571903e-05,True,False
0.15,24.52380228607176,1.024,24.998138033747637,0.9999799140998319,0.0006131738697665777,True,False
0.15,24.811190594111665,1.036,25.17444880187486,0.9989513147987084,0.0007690381070852079,True,False
0.15,25.098578902151566,1.0479999999999998,25.65977156192048,0.9788732687530742,0.00045441116608214505,True,False
0.15,25.38596721019147,1.06,25.57622222200007,1.0007549476152584,0.0006849832444251628,True,False
0.15,25.673355518231375,1.072,25.662048517465337,0.9980395865924305,0.0004152595589563928,True,False
0.15,25.960743826271276,1.0839999999999999,26.194332127422058,0.9817755552266169,0.0012152022745312511,True,False
0.15,26.24813213431118,1.0959999999999999,26.2883062432702,1.0000588724820785,0.00039793010736337937,True,False
0.15,26.535520442351086,1.108,26.65868858650333,1.0000425622659728,0.00047860066450358094,True,False
0.15,26.822908750390987,1.1199999999999999,26.805116883218943,1.0006029377961265,8.913188629595424e-05,True,False
0.15,27.11029705843089,1.132,27.087003748715006,1.0006620379760347,1.2525057531864929e-05,True,True
0.15,27.397685366470792,1.144,27.574658119678134,0.9817301222153703,4.3605495672428185e-05,True,False
0.15,27.685073674510697,1.156,28.0293090784553,0.9996842303855152,2.0311856307269957e-05,True,True
0.15,27.9724619825506,1.168,27.970000000000027,1.0000140226411756,5.0168431859677676e-06,True,True
0.15,28.259850290590503,1.18,26.864055555462983,1.0595485839010226,0.0902499592626065,True,False
0.16,19.638201049393402,0.82,19.637156859352444,1.0003986601419992,1.5626216203149187e-05,True,False
0.16,19.925589357433307,0.8320000000000001,20.893917635529988,0.9574728546792074,0.035087557794734936,True,False
0.16,20.212977665473208,0.844,20.529960118234158,0.9715154042105786,0.0002086518664723232,True,False
0.16,20.500365973513112,0.856,20.528907216340485,0.9976182810100247,0.0002518324494890071,True,False
0.16,20.787754281553017,0.868,21.193155481666054,0.9693409737904632,2.4335455441717e-05,True,False
0.16,21.075142589592918,0.8799999999999999,21.393031593635442,0.983782474677739,0.0001428507025117692,True,False
0.16,21.362530897632823,0.892,21.51860109671952,1.0010976406454548,2.5070803931764867e-05,True,False
0.16,21.649919205672724,0.9039999999999999,22.631093094181324,0.984594026885628,3.364753194465383e-05,True,False
0.16,21.93730751371263,0.9159999999999999,22.525135531350315,1.002507678448156,0.00023584974242432351,True,False
0.16,22.224695821752533,0.9279999999999999,22.66221657812639,1.003942543645709,0.00011304068608079957,True,False
0.16,22.512084129792434,0.94,24.353715158551495,0.9884906776660003,0.0001969681775731618,True,False
0.16,22.79947243783234,0.952,24.065154639035427,1.0008960335676584,3.4176990630286514e-05,True,False
0.16,23.086860745872244,0.964,24.718191013335854,0.9987961570167153,0.00013639210976406182,True,False
0.16,23.374249053912145,0.9759999999999999,24.441307527962636,1.0000034300404,9.333623876753244e-06,True,False
0.16,23.66163736195205,0.988,24.437467220760936,1.0027938880287348,4.424263772525849e-05,True,False
0.16,23.949025669991954,1.0,24.526029784679622,0.9858125349175739,4.501049195690974e-05,True,False
0.16,24.236413978031855,1.012,24.33638461589817,1.0015030519084376,7.328262709357089e-05,True,False
0.16,24.52380228607176,1.024,25.22247765004613,1.0001208354114914,0.0005483166677367841,True,False
0.16,24.811190594111665,1.036,26.08941866986447,0.951435325531835,0.00030369365723268126,True,False
0.16,25.098578902151566,1.0479999999999998,25.344736748808145,0.9644754185752137,0.00016800301192570775,True,False
0.16,25.38596721019147,1.06,26.02524242408549,0.9486252444076791,0.0004904468309149929,True,False
0.16,25.673355518231375,1.072,26.06432098805908,1.0015847138258256,0.00029283726165994133,True,False
0.16,25.960743826271276,1.0839999999999999,26.49201915074127,0.9846235001881393,0.00012280223188276693,True,False
0.16,26.24813213431118,1.0959999999999999,26.44292551010858,0.9815739292498121,0.0010990065317111695,True,False
0.16,26.535520442351086,1.108,26.530746338898552,0.9624737028015754,0.0008848295446082697,True,False
0.16,26.822908750390987,1.1199999999999999,26.84314589675523,0.9998845464219894,0.00041411894458427787,True,False
0.16,27.11029705843089,1.132,27.321369047537246,0.9795629068229407,0.0007905374018211557,True,False
0.16,27.397685366470792,1.144,27.410750873088773,0.9794760902042939,0.00021551618188668327,True,False
0.16,27.685073674510697,1.156,27.66769047617936,1.000188648797705,4.025596664244992e-05,True,True
0.16,27.9724619825506,1.168,28.08613636389373,0.960002866113063,3.304410186676999e-05,True,False
0.16,28.259850290590503,1.18,28.637656764612075,0.9600126838165719,2.283678994148522e-05,True,False
0.17,19.638201049393402,0.82,20.94160512804956,0.9588259800409837,0.07198125517272208,True,False
0.17,19.925589357433307,0.8320000000000001,20.152302869376854,0.9734862202499783,0.017388181529261235,True,False
0.17,20.212977665473208,0.844,20.834491465985593,0.9712448775009742,0.01889687913987325,True,False
0.17,20.500365973513112,0.856,21.828240650296266,0.9774434080701399,0.028665602424610564,True,False
0.17,20.787754281553017,0.868,20.608494246303962,0.9974479085089618,0.00032651800165206795,True,False
0.17,21.075142589592918,0.8799999999999999,21.146688839793114,0.981916971766754,0.0009609877415001822,True,False
0.17,21.362530897632823,0.892,21.611251089349707,0.9994777030613715,0.0001654744727805705,True,False
0.17,21.649919205672724,0.9039999999999999,21.536047784984476,1.006607602956408,0.0002531340469454096,True,False
0.17,21.93730751371263,0.9159999999999999,21.940835845991842,1.0023792363114143,8.009002771594323e-05,True,False
0.17,22.224695821752533,0.9279999999999999,23.566478573530958,0.9785688735259599,4.157367308874026e-05,True,False
0.17,22.512084129792434,0.94,23.813058175854167,0.9840981678376352,0.00013692679500917386,True,False
0.17,22.79947243783234,0.952,23.95288543246693,1.0007652301704526,2.628862313079484e-05,True,False
0.17,23.086860745872244,0.964,24.180171936601255,0.9861064084523615,7.007738320332721e-05,True,False
0.17,23.374249053912145,0.9759999999999999,23.90672705940915,0.9979942472198163,0.0001481397948580625,True,False
0.17,23.66163736195205,0.988,24.474607287645085,0.9857420513953734,0.000360592081820736,True,False
0.17,23.949025669991954,1.0,24.78105394081217,0.9854112513245739,0.00010256159054796908,True,False
0.17,24.236413978031855,1.012,24.762324058711783,0.9986910181025334,0.0002931990756986407,True,False
0.17,24.52380228607176,1.024,25.158074820339834,0.9994685466849031,3.319049461371956e-05,True,False
0.17,24.811190594111665,1.036,25.858923933207734,1.0032062019711092,0.00015500762847172014,True,False
0.17,25.098578902151566,1.0479999999999998,26.289874126017367,0.9799056710356294,2.956924888214429e-05,True,False
0.17,25.38596721019147,1.06,26.074251223058127,0.983311240124331,0.0004356916725485223,True,False
0.17,25.673355518231375,1.072,26.17870439305898,0.9621583852168014,0.0005269765933649767,True,False
0.17,25.960743826271276,1.0839999999999999,26.312510481625395,1.000773724228196,0.001416099657116224,True,False
0.17,26.24813213431118,1.0959999999999999,26.78130769230438,0.9814764506774579,0.00012099427094920173,True,False
0.17,26.535520442351086,1.108,26.767827323861184,0.9828338684384283,1.1070655739089033e-05,True,False
0.17,26.822908750390987,1.1199999999999999,26.810957372337725,0.999298581402467,0.0014232657525117948,True,False
0.17,27.11029705843089,1.132,27.415035559236912,1.0021992038718157,0.0009366995105619579,True,False
0.17,27.397685366470792,1.144,27.398032191134917,0.9795483475642225,0.0006815491207453187,True,False
0.17,27.685073674510697,1.156,27.94358288764988,0.9997890228532308,6.60123771685625e-05,True,False
0.17,27.9724619825506,1.168,27.93222689073491,0.9999638202465219,0.0002018438028450974,True,False
0.17,28.259850290590503,1.18,28.247957671582753,0.9800308177414654,3.226289098316049e-05,True,True
0.18,19.638201049393402,0.82,21.274120661616053,0.9027319302978825,0.0621594004676077,True,False
0.18,19.925589357433307,0.8320000000000001,21.159217532631146,0.9255751605229509,0.09557503279982843,True,False
0.18,20.212977665473208,0.844,21.1387380953131,0.9667452765611726,0.05242335783028185,True,False
0.18,20.500365973513112,0.856,22.15055168062463,0.9402933016269479,0.07837555480926044,True,False
0.18,20.787754281553017,0.868,21.323670474448818,0.9645555280410014,0.00046876140362607657,True,False
0.18,21.075142589592918,0.8799999999999999,22.151691297292928,0.9617609152895938,0.03183737868260126,True,False
0.18,21.362530897632823,0.892,21.895748709142026,0.9495231422949186,0.011595279829243122,True,False
0.18,21.649919205672724,0.9039999999999999,20.86020813005507,1.0034020334857696,0.0004534136417880083,True,False
