T_hours,group,gap_h,sd_base,sd_hlu,sd_free,sem_free,detectable,min_strength
24,12시간 on/off  (T = 24 h),4.20000000000001,0.30679174776681073,2.7687328229841817,1.6668643017023719,0.5893255255257631,True,0.0
20,10시간 on/off  (T = 20 h),-3.79999999999999,0.30679174776681073,2.7687328229841817,1.6668643017023719,0.5893255255257631,True,0.05
28,14시간 on/off  (T = 28 h),-11.799999999999983,0.30679174776681073,2.7687328229841817,1.6668643017023719,0.5893255255257631,True,0.13
